pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Pelofske et al. - 2024 - Increasing the Measured Effective Quantum Volume with Zero Noise Extrapolation.pdf,Pelofske et al.,yes,yes,weak,worse-mention,9,"that could be chosen to compile to. As has been observed for Quantum Volume test enumeration [4], Figure 10 shows that on average the performance is worse than the best performance cases. Lastly, note that the best mean ZNE HOPdoesnotreachabovetheidealmeanHOPof≈0.85[1, 7], showingthatwhenthisprocedureis"
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,strong,limitation-stated,1,e techniques for reducing leveraging symmetries of a circuit of interest [44–47]. errors in near-term quantum hardware. They can be ap- A fundamental limitation of the power of such er- pliedondeviceswithlargererrorratesandsmallerqubit ror mitigation techniques is shot noise. Noisy expecta- numbersthanrequiredby
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,limitation-mention,1,e techniques for reducing leveraging symmetries of a circuit of interest [44–47]. errors in near-term quantum hardware. They can be ap- A fundamental limitation of the power of such er- pliedondeviceswithlargererrorratesandsmallerqubit ror mitigation techniques is shot noise. Noisy expecta- numbersthanrequire
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,limitation-mention,2,"in the case of Virtual Distillation and poor choice of training circuits for learning-based error mitigation produce bias. Taking into account these limitations, it is crucial to account for the outcome uncertainty while applying and designing error mitigation methods to correct noisy ob- servables. While me"
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,limitation-mention,9,"ates. A natural limits the accuracy of error-mitigated results. In this extension is to determine whether the optimal hyperpa- work, we address these limitations by introducing meth- rameterscanbegeneralizedtoabroaderclassofcircuits. ods to quantify and minimize the uncertainty and error In this work, we opti"
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,limitation-mention,11,"uantum 2, 040330 (2021). hannes Jakob Meyer, and Jens Eisert, “Exponentially [36] AshleyMontanaroandStasjaStanisic,“Errormitigation tighter bounds on limitations of quantum error mitiga- by training with fermionic linear optics,” arXiv preprint tion,” arXiv preprint arXiv:2210.11505 (2022). arXiv:2102.02120 ("
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,failure-mention,2,"xistoptimalbounds on uncertainties that are obtained as values of well- defined optimization problems corresponding to extrem- izing probabilities of failure, or of deviations, subject to theconstraintsimposedbythescenarioscompatiblewith the assumptions and information [55–57]. In particular, this framewor"
Prodius et al. - 2025 - Robust design under uncertainty in quantum error mitigation.pdf,Prodius et al.,partial,yes,weak,challenge-mention,9,"mpling from a probabil- As the field moves towards error mitigation for circuits ity distribution of error-mitigated results (and the unbi- which are challenging for the classical simulations [4], a ased determination of bounds thereof). They enable one pertinent line of research is how to adapt these metho"
Qin et al. - 2023 - Error statistics and scalability of quantum error mitigation formulas.pdf,Qin et al.,yes,yes,strong,error-increase,11,"t in ICS. The Supplementary Note 1.3. Because the remaining decoherence numerical result in Fig. 9 shows that RMSE ofppffiffirffiffiobabilistic error error increases quadratically with the gate number, the coherent cancellation withtheoptimised λscales as/ N. mismatch is the dominant component in the remaining er"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,1,"nature physics Article https://doi.org/10.1038/s41567-024-02536-7 Exponentially tighter bounds on limitations of quantum error mitigation Received: 26 February 2023 Yihui Quek 1,2 , Daniel Stilck França 1,3,4, Sumeet Khatri 1, Johannes Jakob Meyer1 & Jens Ei"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,1,"chemes. Recently, error mitigation has been successfully applied to reduce noise in near-term applications. In this work, however, we identify strong limitations to the degree to which quantum noise can be effectively ‘undone’ for larger system sizes. Our framework rigorously captures large classes of error-m"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,2,"we write6–8. Unsurprisingly, given the high expectations for bounds shine light on upper bounds. Our work suggests that future such techniques, their limitations have also already been studied. In sample-efficient error-mitigation schemes must dodge the limita- particular, we build on a key work16 that first"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,2,"already been studied. In sample-efficient error-mitigation schemes must dodge the limita- particular, we build on a key work16 that first identified limitations to tions we have identified. How then can we design circuits to be more quantum error mitigation by studying how noise affects the distin- resilient"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,2,"s exponen- error mitigation in the rest of this work. In the literature, the term ‘error tially but only with the depth of the circuit. This is not a limitation when mitigation’ has been used to describe protocols that are appended the depth is O(logn), as is the case in practice. after a noisy quantum algori"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,2,"re concretely, we formulate the problem of correction is used). Strikingly, in contrast to this natural expectation, error mitigation as follows. our limitations kick in for circuits that come much closer to constant depth. This is because we introduce a dependence of the sample cost Problem 1. (Error mitigat"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,4,". requires as input at least s−1p−Ω(n D/s) copies of the output state σ′ of the noisy quantum circuit 𝒞𝒞′. Dependence on the initial state The strong limitations we have proven so far are based on the assump- Refer to Supplementary Information Theorem 4 for the full, formal tion that the error-mitigation algo"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,5,"processors. For these schemes, Clifford gates acting on two qubits are a product of one-qubit gates. we have identified severe information-theoretic limitations that are Thus, at each step there is a constant probability q > 0 that the gate we exponentially tighter than what was previously known16–18, due to"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,10,"li expansion to decay exponentially (2016). with its Hamming weight. We then iterate the argument for every 21. Stilck França, D. & García-Patrón, R. Limitations of optimization additional layer of a two-design followed by noise. Formal definitions algorithms on noisy quantum devices. Nat. Phys. 17, 1221 (202"
Quek et al. - 2024 - Exponentially tighter bounds on limitations of quantum error mitigation.pdf,Quek et al.,yes,partial,weak,limitation-mention,10,"within the two-designs are provided in (Springer, 2009). the Supplementary Information. 23. De Palma, G., Marvian, M., Rouzé, C. & Stilck Franca, D. Limitations of variational quantum algorithms: a quantum optimal transport Online content approach. PRX Quantum 4, 010309 (2023). Any methods, additional refere"
Roy et al. - 2024 - Simulating open quantum systems using noise models and NISQ devices with error mitigation.pdf,Roy et al.,yes,no,none,,,
Russo et al. - 2023 - Testing Platform-Independent Quantum Error Mitigation on Noisy Quantum Computers.pdf,Russo et al.,yes,partial,weak,limitation-mention,10,"eral computers. This experimentally verifies that error mitigation can indeed be viewed as an algorithmicorsoftwaremethodindependentofhardware,but B. LIMITATIONSOFOURWORK ourresultsalsoemphasizethattheperformanceoferrormit- Whilethecostfactordefinedin(5)normalizesbytheaddi- igationdependsontheunderlyingcomput"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,limitation-mention,24,"ady the case for the EE), or conversely, accelerate due to breakthroughs not captured by historical data. Factors like increasing crosstalk at scale, limitations in control systems, or shifts in research focus could significantly alter these trajectories. Therefore, while illustrative, these projections shoul"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,limitation-mention,29,"al model fits the historical data well but does not guarantee that the trend will continue into the future, as discussed in Section 7.1 regarding the limitations of extrapolation. Overall, the analysis of R2 values reinforces the observation of strong historical exponential trends in key physical qubit metric"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,1,"izing these physical and logical benchmarks reveals substantial progress enabled by underlying hardware improvements, while also outlining persistent challenges towards scalable FTQC. The experimental databases and analysis code underpinning this review are publicly available at https://github.com/francois-"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,3,"t the computational basis states |0⟩ and |1⟩ varies significantly across different hardware platforms, each choice presenting distinct advantages and challenges concerning qubit stability, control fidelity, readout efficiency, and scalability potential. For instance, both trapped ions [28, 32] and neutral a"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,6,"ode logical information and perform QEC [5, 6]. Scaling the number of individually controllable, high-quality qubits is therefore a major engineering challenge. The qubit count metric serves thus as a critical link between physical qubit progress and the resources available for implementing QEC codes. It is"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,7,"s the analysis of entanglement error (Section 2.2.2) illustrates, even state-of-the-art physical qubits possess inherent error rates and face scaling challenges that currently preclude the direct execution of large-scale, fault-tolerant quantum algorithms. The physical error rates, while dramatically reduce"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,9,"ent efforts in NV centers. This cumulative view highlights the increasing investment and progress across multiple hardware modalities in tackling the challenges of QEC. A non-cumulative, year-by-year breakdown is provided in Figure 6 in the Appendices. 3.3.2 [[n,k,d]] Representation As mentioned above, the"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,11,"atforms [136, 159, 160]. Despite the impressive progress, achieving robust fault-tolerant quantum computation requires overcoming persistent critical challenges. Three key obstacles include: (1) The resource overhead problem: QEC requires encoding information across multiple physical qubits, dramatically in"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,13,"10.1017/CBO9780511976667. [28] Colin D. Bruzewicz, John Chiaverini, Robert McConnell, and Jeremy M. Sage. Trapped-Ion Quantum Computing: Progress and Challenges. Applied Physics Reviews, 6(2):021314, June 2019. ISSN 1931-9401. doi: 10.1063/1.5088164. [29] Karen Wintersperger, Florian Dommert, Thomas Ehmer,"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,challenge-mention,13,"011308, February 2021. ISSN 1931-9401. doi: 10.1063/5.0007444. [32] Kenneth R. Brown, John Chiaverini, Jeremy M. Sage, and Hartmut Häffner. Materials challenges for trapped- ion quantum computers. Nature Reviews Materials, 6(10):892–905, October 2021. ISSN 2058-8437. doi: 10.1038/s41578-021-00292-1. [33] At"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,caveat-mention,24,"del, the rapid PQC scaling factor currently observed for neutral atoms is the primary driver for this accelerated timeline. However, several critical caveats apply to these projections. Firstly, let us emphasize again that the definition of ‘utility scale’ based solely on PQC and EE is a simplification: t"
Régent - 2025 - Awesome Quantum Computing Experiments Benchmarking Experimental Progress Towards Fault-Tolerant Qua.pdf,Regent,partial,partial,weak,caveat-mention,29,"3 and provides quantitative justification for using exponential fits to characterize the rates of progress (doubling/halving times). However, certain caveats should be noted: • The R2 value for Superconducting Circuit T time (0.418) is notably lower than others, reflecting that we 2 included different fam"
Sahu and Gupta - 2024 - NAC-QFL Noise Aware Clustered Quantum Federated Learning.pdf,Sahu & Gupta,partial,partial,weak,limitation-mention,10,"ation.Cambridgeuniversitypress. tumhardwareutilizationdespitecapacity,noise,andqubitdeco- [21] PARAMShivay.2024. https://nsmindia.in/node/155 herence limitations. Future research avenues include exploring [22] TianyiPeng,AramW.Harrow,MarisOzols,andXiaodiWu.2020.Simulating methodstoenhancetherobustnessofquantu"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,failure-mention,10,",σ(i) }i=10,{µ(i) ,σ(i) }i=10 i=1 λ=0 λ=0 i=1 λ=1 λ=1 i=1 Output: SuccessandFailureCountsforanEMpipeline 1: procedureDATAPREPARATION 2: success←0 3: failure←0 4: fori=1toi=10do 5: Generate1000samplesfor(cid:104)E(cid:105)(i) fromN(µ(i) ,σ(i) ) λ=0 λ=0 λ=0 6: Generate1000samplesfor(cid:104)E(cid:105)(i) fr"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,failure-mention,10,"µ(i) ,σ(i) ) λ=1 λ=1 λ=1 7: PlugvaluesintoEq.1toget1000REMValues 8: forj =1toj =1000do 9: ifREM <1then 10: success←success+1 11: elseifREM ≥1then 12: failure←failure+1 13: ReturnSuccess,Failure Thestatisticaltestsareappliedontheexperimentaldatacollectedfromhardwareexperimentsontheibm_lagosand ibm_perth. We"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,failure-mention,10,"i) ) λ=1 λ=1 λ=1 7: PlugvaluesintoEq.1toget1000REMValues 8: forj =1toj =1000do 9: ifREM <1then 10: success←success+1 11: elseifREM ≥1then 12: failure←failure+1 13: ReturnSuccess,Failure Thestatisticaltestsareappliedontheexperimentaldatacollectedfromhardwareexperimentsontheibm_lagosand ibm_perth. Weran91,88"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,failure-mention,10,"esintoEq.1toget1000REMValues 8: forj =1toj =1000do 9: ifREM <1then 10: success←success+1 11: elseifREM ≥1then 12: failure←failure+1 13: ReturnSuccess,Failure Thestatisticaltestsareappliedontheexperimentaldatacollectedfromhardwareexperimentsontheibm_lagosand ibm_perth. Weran91,880circuitsoneachdeviceperfold"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,challenge-mention,15,"quantumcircuits. npj QuantumInf,5(1):45,2019. [8] Alejandro Perdomo-Ortiz, Marcello Benedetti, John Realpe-Gómez, and Rupak Biswas. Opportunities and challenges for quantum-assisted machine learning in near-term quantum computers. Quantum Sci. Technol., 3(3):030502,2018. [9] ManuelS.Rudolph,NtwaliBashigeTou"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,tradeoff-mention,1,"sivefigureofmeritthataccountsforbothresourcerequirementand mitigationefficiencyofanerrormitigationimplementation. Thefigureofmeritisusefultoweigh the trade-offs between the scalability and accuracy of various error mitigation methods. Finally, usingthehypothesistestingandthefigureofmerit,weexperimentallyeval"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,tradeoff-mention,13,"ingthebest-performingpipeline. • Adoptingafull-fledgedpipelinewithZNE,MEM,RC,andDDisastatisticallysafechoice. • While there is a resource vs. quality trade-offs among pipelines, adding more resources does not always guaranteeabettererrormitigationquality. • Thechoiceofanerrormitigationpipeline(and+device)dep"
Saki et al. - 2023 - Hypothesis Testing for Error Mitigation How to Evaluate Error Mitigation.pdf,Saki et al.,yes,partial,weak,tradeoff-mention,14,"terplayamongfactors. Thus,weintroducetheconceptof resource-efficiencyspace,whichvisualizesthelandscapeofmitigationefficiency(PSRandREM)andresource(R) trade-offs. The evaluation frameworks and metrics we proposed are extensible to different hardware, test circuits, and error mitigation methods. For instance,"
Schultz et al. - 2022 - Impact of time-correlated noise on zero-noise extrapolation.pdf,Schultz et al.,yes,partial,weak,limitation-mention,1,"ol, called an overlap integral. In tion[42–47]. Onerecently-proposedtechniquemotivated what follows, we will show how this intuition can also by NISQ limitations is zero-noise extrapolation (ZNE) be applied to different ZNE schemes in the presence of [48–53]. This aims to mitigate the impacts of any errors te"
Schultz et al. - 2022 - Impact of time-correlated noise on zero-noise extrapolation.pdf,Schultz et al.,yes,partial,weak,limitation-mention,9,"1 (d)-Trotter λ=1 Noise injection as a method for noise scaling is a theo- λ=3 λ=3 λ=5 λ=5 retically ideal mechanism for noise scaling, but given the limitations on estimating, emulating, and injecting the native spectra and noise mechanism(s), this is not likely feasible in most situations. On the other hand"
Schultz et al. - 2022 - Impact of time-correlated noise on zero-noise extrapolation.pdf,Schultz et al.,yes,partial,weak,challenge-mention,9,"expectthatglobalfoldingwouldcontinuetotrack DATA AVAILABILITY direct noise scaling the best. However, analysis of the other three techniques would be challenging as the over- lap integral with these would essentially vanish as the Software for reproducing all numerical results is avail- scalingincreased. Wi"
Schultz et al. - 2022 - Impact of time-correlated noise on zero-noise extrapolation.pdf,Schultz et al.,yes,partial,weak,drawback-mention,4,"olding Apossiblewayofeffectively elementary gates are used. On the other hand, a possi- increasing the noise of a circuit is to insert after each ble drawback of the gate Trotterization method is that noisy CNOT gate, the product of two additional CNOT G1/λ may be compiled by the hardware in different ways"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,limitation-mention,5,"[see Fig. 2(d)], we expect M ∼20.82nq. Note that the pling) in the mitigated values decrease (see Fig. 4). Note second-order mitigation (m=2) has its limitations and that while in this comparison the total number of mea- evenwithinfinitelymanymeasurementsonecannotcom- surements (N N ) in the SD scheme is larg"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,challenge-mention,2,"izing lar, the long-range coupling required for performing the experimental resources for improving the measurements swap operation between copies is challenging in devices of stabilizers of a five-qubit Greenberger-Horne-Zeilinger with limited connectivity and requires additional gates (GHZ) state [29]. Th"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,challenge-mention,2,"These methods elim- II.ERRORMITIGATIONUSINGMULTIPLE inate the need for quantum operations between dieff rent COPIES copies of the state, which can be challenging in near- We first review the scheme using multiple copies for term devices [31]. However, they require knowledge of suppressing errors in preparin"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,tradeoff-mention,2,", given access to m copies of ρ. westudyerrormitigationusingmultiplecopies[7,13–16] This is enabled by using the fact that tr(V(m)ρ⊗m)= and study the trade-off between quantum resources (such tr(ρm), where V(m) is a permutation operator acting as as two-qubit gates and coherent access to multiple copies V(m)"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,tradeoff-mention,2,"erent access to two copies at the same ical analysis of the errors and resources and explore the time [30]. However, even in this case, preparing two trade-off between the number of measurement settings copies of the state in the same quantum register and and the repetitions of each measurement. Finally, usi"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,tradeoff-mention,3,"NTUM4,010303(2023) distillation (SD). Our approach trades circuit size with U.Wedenoteourestimateoftr(Oρ2)byoˆ ,givenby[34] 2 sample complexity. This trade-off can be especially use- (cid:4) f a u n l d in wi n d e th ar- a t r e e rm lim d i e te v d ic a e n s d w e h r e ro re rs c a o r n e tr l o a l rg"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,tradeoff-mention,4,"nentγ ≈0.82,whichisfavorable afixedbasis.Therefore,itisinterestingtoexplorethepos- U compared to full quantum state tomography with N ∼ sibility of a trade-off between the N and N for a fixed U U S 3nq [37]. Therefore, the scheme is favorable for the near- measurementtime. term regime, where we are pushing t"
Seif et al. - 2023 - Shadow Distillation Quantum Error Mitigation with Classical Shadows for Near-Term Quantum Processor.pdf,Seif et al.,yes,partial,weak,tradeoff-mention,4,". Next, we model the experi- GHZ (|0(cid:2)⊗5+|1(cid:2)⊗5)/ 2 is prepared. This is a sta(cid:7)bilizer ment time by T =N U (1000+N S ) to capture the trade-off state with gene(cid:7)rators G ={Z 1 Z 2 ,Z 2 Z 3 ,Z 3 Z 4 ,Z 4 Z 5 , i X i }, betweenchangingthemeasurementbasisandrepeatingthe where we use X to de"
Senapati et al. - 2023 - Towards Redefining the Reproducibility in Quantum Computing A Data Analysis Approach on NISQ Device.pdf,Senapati et al. (2023),yes,partial,weak,challenge-mention,1,"any real applications kept making rapid progress in recent years, noise is still the such as quantum simulation for chemistry [4], quantum sens- main challenge for any application to leverage the power of ing for sensitive signal detection [5], and quantum machine quantumcomputing.Existingworksaddressingnoi"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,1,"esents a groundbreaking quantum computing. However, the presence of noise poses approachtohigh-performancecomputing.Inrecentyears,quan- a significant challenge, hindering the effective utilization of tum computers have progressed from single-qubit processors to these machines for problem-solving tasks. Nois"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,1,"fered by higher qubit counts. The variability putingmethods.However,thecurrentstageofquantumcomput- of noise across quantum computers exacerbates the challenge ingisreferredtoasthenoisyintermediate-scalequantum(NISQ) of maintaining consistent performance, as running identical era. The existence of noise in"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,1,"sthenoisyintermediate-scalequantum(NISQ) of maintaining consistent performance, as running identical era. The existence of noise in this era presents challenges in quantum computing applications on the same machine may testingquantumcomputingapplications,leadingtoconsiderable yield divergent outcomes. Here,"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,1,"the selection of the appropriate machine tiple system samples, thereby amplifying computational over- for application execution. In response to these challenges, we head. As depicted in Figure 1, the same quantum algorithm introduce our Predictive Quantum Machine Learning (PQML) executed on three distinct q"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,2,"formance, our methodology empowers both researchers and practitioners to It should be noted, however, that these analytical bounds are surmount these challenges and make well-informed decisions effectiveonlywithincertainconstraints[1].WhileDasguptaet regarding the integration of quantum computers into machi"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,2,"–[4]. In the realm of quantum computing, achieving repro- QML model accuracy and propose methods for trans- ducibility poses distinct and substantial challenges compared formingquantumcomputercalibrationdata.Notably,our to classical computing paradigms. While prior studies have study is the first to compreh"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,2,erformance levels among the training phase of QML models can improve performance quantum computers in classifying MNIST images when and resilience to challenges related to reproducibility [5]. utilizing these specific regression learning techniques. This study aims to develop a methodology for accurately •
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,3,"uters. periments [25] is a Python package utilized for the character- ization and calibration of quantum computers. In addressing II. RELATEDWORK the challenge of identifying a large set of errors, a stringent protocolnamedcyclebenchmarkingisdevelopedforquantum Recent research has proposed methods for quant"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,3,"ntum (NISQ) devices, albeit they often come with and1simultaneouslyandthispropertyiscalledsuperposition, computational overhead [16]. To address this challenge, a which is at the core of quantum computing. Superposition method has been proposed wherein multiple variants of pri- is a linear combination of st"
Senapati et al. - 2024 - PQML Enabling the Predictive Reproducibility on NISQ Machines for Quantum ML Applications.pdf,Senapati et al. (2024),yes,partial,weak,challenge-mention,10,esduetotheinherentuncertaintysurrounding teristics of the quantum computers utilized in testing the their fidelity. Our software tool addresses these challenges by MNISTimagesforaccuracy.TheY componentofthiscustom mitigating the effects of noise on NISQ quantum computers. datasetrepresentsthetestaccuracyoft
Shi and Malaney - 2023 - Error-Mitigated Quantum Routing on Noisy Devices.pdf,Shi & Malaney,yes,partial,weak,challenge-mention,1,"an optical quantum router meeting all six requirements. This quantum hardware still out of reach, quantum error mitiga- router was deterministic but challenging for experimental tion methods are currently deemed an attractive option for implementation - only a probabilistic version of the router implementi"
Shi and Malaney - 2023 - Error-Mitigated Quantum Routing on Noisy Devices.pdf,Shi & Malaney,yes,partial,weak,drawback-mention,5,"whether coherent or incoherent errors), (cid:0) Tr (cid:112)√ ρ ρ′ √ ρ (cid:1)2 . Note that ρ′ is reconstructed by quantum which compensates for the drawback of ZNE. The almost- state tomography, which requires at least 33 = 27 copies unity fidelity outcome of Fig. 6 represents the main result of of the tr"
Takagi et al. - 2022 - Fundamental limits of quantum error mitigation.pdf,Takagi et al. (2022),yes,partial,weak,limitation-mention,2,"somedesiredaccuracyandfailure i i¼1 toallpossiblechoices.However,wecanoftenmakethesebounds probability. tighter in situations where further practical limitations constrain how many distorted states P can coherently interact. Error shifted and rescaled to some A satisfying this condition, from mitigationprotoc"
Takagi et al. - 2022 - Fundamental limits of quantum error mitigation.pdf,Takagi et al. (2022),yes,partial,weak,limitation-mention,3,"ntiate error mitigation from error correction and makes it informative by choosing as large M (equivalently, as small N) as useful to investigate the limitations imposed particularly on the possible.ThestrategiesinFig.3admitsmallN’sthatdonotscale former. with the total shot budget, representing examples for w"
Takagi et al. - 2022 - Fundamental limits of quantum error mitigation.pdf,Takagi et al. (2022),yes,partial,weak,failure-mention,4,"ssociated proof,see Methods. actual sampling cost required to achieve the accuracy δ and Observe that our bound involves the local distinguishability failure rate ε can be smaller than the estimate based on the D (ρ,σ) rather than the standard trace distance D ðρ;σÞ. This is LM tr maximum spread. In this s"
Takagi et al. - 2022 - Fundamental limits of quantum error mitigation.pdf,Takagi et al. (2022),yes,partial,weak,challenge-mention,4,utilize measures of state Quantifyingperformance distinguishability. Consider the scenario where Alice prepares a quantum state in either ρ and σ and challenges Bob to guess Theperformanceofanerror-mitigationprotocolisdeterminedby h w o it w h T w r e ðA ll ψ th Þ. e W ra e n c d a o n m ch v a a r r a ia c
Takagi et al. - 2022 - Fundamental limits of quantum error mitigation.pdf,Takagi et al. (2022),yes,partial,weak,tradeoff-mention,4,¼(cid:6)K k¼1 (cid:6)Q q¼1 E q ðkÞðϕÞ . Theorem 1 and Corollary 2 offer two qualitative insights. The Δe max :¼ max Δe A ; (2) first is the potential trade-off between sampling cost and (cid:2)I=2(cid:3)A(cid:3)I=2 systematicerror—wemayreducethesamplingcostbyincreasing whereΔe isthedifferencebetweenthemaximu
